id,type,temp_air,temp_process,speed,torque,tool_wear,is_failure
19774,M,303.5,312.3,1532,41.7,32,0
34329,H,303.5,312.3,1386,49.0,35,0
34330,H,303.4,312.3,1769,27.9,40,0
19777,M,303.4,312.2,1561,38.2,45,0
52098,L,303.3,312.2,1457,40.7,48,0
52099,L,303.3,312.2,1506,40.0,50,0
52100,L,303.4,312.2,1337,69.4,52,1
52101,L,303.4,312.3,1287,54.8,54,0
19782,M,303.4,312.2,1615,35.7,56,0
19783,M,303.4,312.2,1972,23.5,59,0
34338,H,303.4,312.3,1522,42.1,62,0
52105,L,303.4,312.3,1680,30.6,67,0
52106,L,303.4,312.3,1502,36.0,69,0
19787,M,303.5,312.3,1543,33.3,71,0
52108,L,303.5,312.3,1584,35.2,74,0
52109,L,303.5,312.4,1340,44.5,76,0
52110,L,303.4,312.3,1663,33.9,78,0
19791,M,303.3,312.1,1693,30.0,80,0
52112,L,303.3,312.1,1418,44.7,83,0
34347,H,303.4,312.2,1554,36.8,85,0
52114,L,303.4,312.2,1580,35.8,90,0
52115,L,303.4,312.3,1479,42.8,92,0
52116,L,303.5,312.4,1284,70.6,94,1
52117,L,303.4,312.3,1540,38.7,96,0
19798,M,303.5,312.4,1606,30.1,98,0
52119,L,303.6,312.5,1286,62.4,101,0
52120,L,303.6,312.6,1502,39.5,103,0
19801,M,303.6,312.7,1699,31.5,105,0
52122,L,303.5,312.6,1602,34.2,108,0
34357,H,303.6,312.6,1436,42.0,110,0
19804,M,303.6,312.7,1765,27.5,115,0
52125,L,303.6,312.7,1418,44.1,118,0
19806,M,303.7,312.7,1669,31.7,120,0
52127,L,303.7,312.7,1395,53.9,123,0
19808,M,303.8,312.7,1500,41.7,125,0
19809,M,303.8,312.7,1555,33.4,128,0
19810,M,303.8,312.7,1919,20.2,131,0
52131,L,303.8,312.7,1596,36.6,134,0
19812,M,303.8,312.7,1374,53.6,136,0
52133,L,303.7,312.5,1670,26.1,139,0
52134,L,303.7,312.6,1702,29.1,141,0
19815,M,303.8,312.5,1366,45.1,143,0
19816,M,303.8,312.5,2344,15.2,146,0
19817,M,303.8,312.6,1768,23.9,149,0
52138,L,303.8,312.5,1523,47.0,152,0
52139,L,303.8,312.6,1735,25.9,154,0
52140,L,303.9,312.7,1339,62.3,156,0
52141,L,303.9,312.7,1800,24.3,158,0
19822,M,304.0,312.7,1456,51.2,160,0
52143,L,303.9,312.7,1789,24.4,163,0
52144,L,303.9,312.7,1602,33.9,165,0
19825,M,303.8,312.7,1364,49.3,167,0
52146,L,303.8,312.6,1793,28.1,170,0
52147,L,303.9,312.6,1426,53.4,172,0
19828,M,303.9,312.7,1485,43.3,174,0
52149,L,303.9,312.7,1528,38.4,177,0
52150,L,303.8,312.6,1565,36.0,179,0
52151,L,303.8,312.7,1838,27.8,181,0
34386,H,303.8,312.6,1811,24.9,183,0
52153,L,303.8,312.7,1461,38.2,188,0
52154,L,303.8,312.7,1414,41.7,190,0
52155,L,303.7,312.7,1426,45.5,192,0
52156,L,303.7,312.7,1359,56.8,194,1
52157,L,303.7,312.7,1540,44.8,196,0
52158,L,303.6,312.7,1429,47.7,198,0
19839,M,303.7,312.7,1612,36.3,200,0
19840,M,303.7,312.8,1685,31.8,203,0
19841,M,303.7,312.8,1558,37.7,206,0
52162,L,303.7,313.0,1811,24.3,209,0
52163,L,303.8,313.1,1869,25.8,211,0
52164,L,303.8,313.1,1256,58.7,213,1
19845,M,303.8,313.0,1789,23.5,215,0
52166,L,303.7,312.9,1502,40.5,0,0
19847,M,303.7,313.0,1303,54.4,2,0
52168,L,303.8,313.1,2497,13.0,5,1
52169,L,303.9,313.2,1499,37.4,7,0
52170,L,303.9,313.2,1393,46.5,9,0
19851,M,303.9,313.0,1475,41.0,11,0
52172,L,303.8,312.9,1573,34.6,14,0
52173,L,303.8,312.9,1819,23.7,16,0
19854,M,303.5,312.6,1642,29.4,18,0
52175,L,303.6,312.6,1540,39.8,21,0
19856,M,303.6,312.8,1400,43.2,23,0
19857,M,303.6,312.8,2659,11.4,26,1
19858,M,303.6,312.8,1825,25.2,29,0
19859,M,303.7,312.9,1532,41.3,32,0
52180,L,303.7,312.8,1832,23.6,35,0
19861,M,303.6,312.7,2174,17.6,37,0
52182,L,303.7,312.8,1627,31.7,40,0
52183,L,303.7,312.8,1437,51.3,42,0
52184,L,303.7,312.8,1364,46.3,44,0
19865,M,303.7,312.9,1444,52.7,46,0
19866,M,303.7,312.8,1366,47.3,49,0
52187,L,303.8,312.9,1442,48.3,52,0
34422,H,303.7,312.8,1488,42.8,54,0
52189,L,303.7,312.8,1523,40.7,59,0
52190,L,303.7,312.8,1543,38.3,61,0
19871,M,303.7,312.8,1634,33.8,63,0
19872,M,303.8,312.9,1815,27.8,66,0
19873,M,303.8,312.9,1594,35.2,69,0
52194,L,303.8,313.0,1452,38.6,72,0
52195,L,303.9,313.0,1759,28.4,74,0
52196,L,303.9,313.0,1408,47.5,76,0
52197,L,303.9,313.0,1483,45.0,78,0
19878,M,303.9,313.0,1620,36.6,80,0
19879,M,304.0,313.1,1466,39.5,83,0
52200,L,304.1,313.1,1556,36.3,86,0
52201,L,304.0,313.0,1350,61.1,88,0
52202,L,304.0,313.1,1404,47.1,90,0
19883,M,304.0,313.0,1575,34.5,92,0
52204,L,303.9,313.1,1639,29.0,95,0
19885,M,303.9,313.1,1473,42.8,97,0
52206,L,303.9,313.2,1481,40.0,100,0
52207,L,304.0,313.3,1294,54.6,102,0
19888,M,303.9,313.2,1630,29.3,104,0
19889,M,303.9,313.2,1624,39.8,107,0
19890,M,303.9,313.1,1437,48.3,110,0
19891,M,303.8,313.0,1514,45.0,113,0
19892,M,304.0,313.1,1694,31.4,116,0
52213,L,304.0,313.1,1564,50.9,119,0
19894,M,303.9,313.1,1514,41.1,121,0
19895,M,304.0,313.2,1500,40.6,124,0
52216,L,304.0,313.2,1615,37.8,127,0
19897,M,304.1,313.2,1586,41.1,129,0
52218,L,304.1,313.3,1732,28.5,132,0
34453,H,304.1,313.3,1689,32.5,134,0
34454,H,304.1,313.2,1586,34.6,139,0
52221,L,304.0,313.2,1314,47.1,144,0
52222,L,304.1,313.2,1569,35.8,146,0
52223,L,304.1,313.2,1468,39.4,148,0
52224,L,304.1,313.2,1412,47.5,150,0
19905,M,304.1,313.2,1510,46.9,152,0
19906,M,304.1,313.2,1410,42.4,155,0
19907,M,304.1,313.3,1680,29.3,158,0
34462,H,304.0,313.2,1271,68.6,161,1
34463,H,304.0,313.1,1472,45.5,166,0
34464,H,304.0,313.0,1701,30.4,171,0
52231,L,303.9,313.0,1480,39.9,176,0
52232,L,303.9,313.0,1433,48.4,178,0
52233,L,303.8,312.9,1514,34.3,180,0
52234,L,303.8,312.9,1619,35.7,182,0
34469,H,303.8,312.9,1378,45.6,184,0
19916,M,303.9,312.9,1430,53.5,189,0
52237,L,303.8,312.9,1367,49.9,192,0
52238,L,303.9,312.9,1526,42.5,194,0
52239,L,303.9,312.8,1419,47.9,196,0
52240,L,304.0,312.8,1542,42.7,198,0
52241,L,304.0,312.9,1363,62.5,200,1
52242,L,304.0,312.9,1313,53.9,202,0
34477,H,304.0,312.9,1495,46.6,0,0
52244,L,304.0,313.0,1407,42.1,5,0
52245,L,304.1,313.0,1566,37.2,7,0
52246,L,304.1,313.1,1550,30.9,9,0
19927,M,304.2,313.2,1396,50.5,11,0
19928,M,304.3,313.3,1540,39.0,14,0
19929,M,304.2,313.2,1380,48.7,17,0
19930,M,304.2,313.1,1608,31.1,20,0
34485,H,304.2,313.0,1442,40.9,23,0
52252,L,304.1,313.0,1408,45.3,28,0
19933,M,304.0,313.0,1454,46.8,30,0
52254,L,304.1,313.1,1666,34.6,33,0
52255,L,304.1,313.2,1366,46.6,35,0
52256,L,304.2,313.2,1464,44.9,37,0
52257,L,304.3,313.3,1775,24.9,39,0
19938,M,304.3,313.4,1482,43.8,41,0
19939,M,304.2,313.4,1411,54.8,44,0
52260,L,304.2,313.3,1410,51.6,47,0
19941,M,304.1,313.3,1494,39.0,49,0
34496,H,304.1,313.2,1590,43.4,52,0
52263,L,304.1,313.1,1327,54.1,57,0
52264,L,304.1,313.1,1969,20.8,59,0
19945,M,304.0,313.0,1377,56.0,61,0
52266,L,304.0,313.0,1541,45.9,64,0
19947,M,304.0,313.0,1685,28.2,66,0
52268,L,304.0,313.1,1465,41.0,69,0
19949,M,303.9,313.1,1483,47.2,71,0
19950,M,303.9,313.2,1570,40.7,74,0
52271,L,303.9,313.2,1345,48.2,77,0
19952,M,303.9,313.2,1608,40.6,79,0
19953,M,304.0,313.3,1415,52.8,82,0
19954,M,304.1,313.5,1470,45.8,85,0
19955,M,304.1,313.5,1428,39.9,88,0
34510,H,304.2,313.5,1627,32.2,91,0
52277,L,304.2,313.4,1457,49.4,96,0
52278,L,304.2,313.4,1475,40.2,98,0
52279,L,304.2,313.5,1438,50.1,100,0
19960,M,304.2,313.5,1437,47.2,102,0
19961,M,304.1,313.4,1518,42.4,105,0
19962,M,304.1,313.5,1587,33.6,108,0
52283,L,304.1,313.4,1399,43.7,111,0
52284,L,304.1,313.5,1469,44.6,113,0
52285,L,304.1,313.4,1374,56.6,115,0
52286,L,304.0,313.3,1519,36.7,117,0
52287,L,303.9,313.2,1540,44.4,119,0
52288,L,303.9,313.3,1394,51.6,121,0
19969,M,304.0,313.4,1389,45.8,123,0
19970,M,304.0,313.5,1732,26.2,126,0
52291,L,304.1,313.6,1556,37.4,129,0
19972,M,304.1,313.6,1441,43.7,131,0
52293,L,304.1,313.6,1382,46.7,134,0
19974,M,304.2,313.8,1481,44.9,136,0
19975,M,304.2,313.7,2113,18.4,139,0
52296,L,304.2,313.8,1401,53.9,142,0
52297,L,304.1,313.6,1611,31.4,144,0
19978,M,304.2,313.6,1512,33.4,146,0
52299,L,304.2,313.6,1411,46.0,149,0
19980,M,304.2,313.6,1424,43.7,151,0
52301,L,304.2,313.6,1469,40.0,154,0
34536,H,304.2,313.5,1684,29.8,156,0
19983,M,304.2,313.5,1532,41.3,161,0
19984,M,304.2,313.5,1557,37.3,164,0
19985,M,304.3,313.5,1416,48.1,167,0
52306,L,304.3,313.5,1802,25.4,170,0
19987,M,304.3,313.5,2245,15.1,172,0
52308,L,304.2,313.4,1434,42.5,175,0
19989,M,304.1,313.3,1725,28.3,177,0
52310,L,304.2,313.3,1668,35.7,180,0
52311,L,304.1,313.3,1452,43.9,182,0
52312,L,304.1,313.3,1415,50.0,184,0
52313,L,304.1,313.2,1824,25.8,186,0
52314,L,304.1,313.3,1438,45.5,188,0
52315,L,304.1,313.3,1883,24.5,190,0
52316,L,304.2,313.4,1735,28.9,192,0
52317,L,304.3,313.5,1464,36.7,194,0
19998,M,304.3,313.6,1489,40.3,196,0
19999,M,304.4,313.6,1510,38.9,199,0
20000,M,304.3,313.6,1585,32.1,202,0
52321,L,304.4,313.7,1509,35.0,205,1
52322,L,304.4,313.6,1568,39.1,0,0
20003,M,304.3,313.5,1525,42.0,2,0
52324,L,304.4,313.7,1607,33.5,5,0
52325,L,304.5,313.7,1670,32.9,7,0
52326,L,304.4,313.6,1585,38.9,9,0
52327,L,304.4,313.6,1569,38.4,11,0
52328,L,304.4,313.6,1507,43.1,13,0
52329,L,304.3,313.5,1452,41.5,15,0
52330,L,304.3,313.5,1590,29.8,17,0
52331,L,304.3,313.6,1409,56.0,19,0
52332,L,304.3,313.5,2643,12.7,21,0
52333,L,304.2,313.4,1644,31.7,23,0
52334,L,304.2,313.4,1568,37.6,25,0
34569,H,304.2,313.3,1625,37.3,27,0
52336,L,304.2,313.4,1482,41.4,32,0
34571,H,304.1,313.3,1397,49.6,34,0
52338,L,304.1,313.3,1459,50.3,39,0
52339,L,304.2,313.4,1490,44.0,41,0
52340,L,304.1,313.2,1434,50.1,43,0
20021,M,304.1,313.2,2028,18.9,45,0
52342,L,304.2,313.3,1464,45.9,48,0
20023,M,304.2,313.4,1713,23.5,50,0
20024,M,304.3,313.4,1624,32.1,53,0
52345,L,304.2,313.4,1421,43.4,56,0
34580,H,304.2,313.5,1546,41.4,58,0
52347,L,304.2,313.4,1639,32.7,63,0
34582,H,304.1,313.4,1696,29.6,65,0
52349,L,304.1,313.3,1470,39.9,70,0
20030,M,304.1,313.3,1480,38.4,72,0
20031,M,304.2,313.4,1329,54.5,75,0
52352,L,304.2,313.4,1740,28.2,78,0
20033,M,304.2,313.5,1739,28.1,80,0
20034,M,304.2,313.5,1390,47.8,83,0
52355,L,304.2,313.4,1740,23.7,86,0
20036,M,304.0,313.3,1844,27.1,88,0
34591,H,304.0,313.1,1388,53.2,91,0
34592,H,304.0,313.2,1517,43.1,96,0
20039,M,304.0,313.1,1450,42.8,101,0
52360,L,304.0,313.2,1584,38.7,104,0
52361,L,304.0,313.1,1720,28.7,106,0
52362,L,303.9,313.1,1586,31.9,108,0
20043,M,303.9,313.0,1901,22.5,110,0
52364,L,304.0,313.0,1397,42.4,113,0
52365,L,304.0,313.0,2012,21.1,115,0
52366,L,304.0,313.0,2354,15.0,117,0
52367,L,304.0,313.1,1648,35.7,119,0
52368,L,304.0,313.2,1632,30.6,121,0
20049,M,304.1,313.2,1427,46.9,123,0
52370,L,304.1,313.2,1452,48.0,126,0
52371,L,304.0,313.2,1416,46.0,128,0
52372,L,303.9,313.1,1310,62.9,130,0
34607,H,304.0,313.1,1408,39.8,132,0
20054,M,303.9,313.1,1668,34.4,137,0
52375,L,303.9,313.0,1551,36.8,140,0
34610,H,303.9,313.0,1517,36.0,142,0
34611,H,303.8,312.9,1570,35.8,147,0
52378,L,303.8,312.8,1428,53.3,152,0
52379,L,303.8,312.8,1503,40.0,154,0
52380,L,303.8,312.8,1416,58.7,156,0
20061,M,303.7,312.7,1396,47.3,158,0
52382,L,303.7,312.7,1335,51.1,161,0
20063,M,303.7,312.6,1671,30.5,163,0
52384,L,303.7,312.7,1989,22.4,166,0
52385,L,303.7,312.7,1468,43.3,168,0
34620,H,303.7,312.6,1711,27.6,170,0
20067,M,303.8,312.7,1488,41.3,175,0
52388,L,303.8,312.7,1664,29.3,178,0
20069,M,303.8,312.7,1507,38.5,180,0
52390,L,303.7,312.6,1466,42.5,183,0
52391,L,303.7,312.5,1433,53.6,185,0
52392,L,303.7,312.5,1397,45.7,187,0
20073,M,303.7,312.6,1429,43.3,189,0
52394,L,303.7,312.7,1572,37.2,192,0
20075,M,303.7,312.7,1532,42.7,194,0
20076,M,303.7,312.7,1316,51.8,197,0
20077,M,303.8,312.8,1420,47.9,200,0
52398,L,303.8,312.9,1589,37.2,203,0
52399,L,303.8,313.0,1365,59.9,205,1
52400,L,303.8,313.0,1633,32.9,207,0
52401,L,303.9,313.0,1626,31.4,209,0
52402,L,303.9,313.1,1665,29.6,0,0
20083,M,303.9,313.2,1350,47.2,2,0
52404,L,303.9,313.2,1590,31.9,5,0
20085,M,304.0,313.2,1437,53.9,7,0
52406,L,303.9,313.0,1403,48.3,10,0
52407,L,303.9,313.1,1440,41.1,12,0
20088,M,303.9,313.1,1343,61.4,14,0
34643,H,303.9,313.1,1790,26.7,17,0
20090,M,303.8,313.1,2117,18.6,22,0
52411,L,303.8,313.1,1458,42.2,25,0
52412,L,303.6,312.9,1381,57.8,27,0
52413,L,303.6,312.9,1450,45.3,29,0
52414,L,303.7,312.9,1461,50.1,31,0
20095,M,303.7,312.9,1511,41.0,33,0
52416,L,303.8,313.1,1394,45.4,36,0
52417,L,303.8,313.0,1499,42.3,38,0
52418,L,303.7,313.0,1457,44.1,40,0
52419,L,303.7,313.0,1753,29.0,42,0
52420,L,303.7,313.0,1694,28.0,44,0
52421,L,303.7,313.1,1683,28.4,46,0
52422,L,303.7,313.1,1496,47.4,48,0
52423,L,303.7,313.1,1721,34.8,50,0
52424,L,303.6,313.0,1593,31.6,52,0
52425,L,303.6,313.0,1575,38.3,54,0
52426,L,303.5,313.0,1465,41.0,56,0
52427,L,303.6,313.1,1405,38.3,58,0
20108,M,303.5,313.0,1902,21.6,60,0
20109,M,303.4,312.9,1422,39.9,63,0
52430,L,303.5,312.9,1332,52.9,66,0
20111,M,303.4,312.9,1307,54.3,68,0
52432,L,303.5,313.0,1322,59.5,71,0
52433,L,303.5,313.0,1547,40.3,73,0
52434,L,303.5,313.1,1897,23.6,75,0
20115,M,303.5,313.0,1403,51.9,77,0
52436,L,303.5,313.0,1393,51.6,80,0
52437,L,303.5,313.0,1482,38.5,82,0
20118,M,303.5,312.9,1572,44.7,84,0
52439,L,303.5,312.9,1544,36.9,87,0
20120,M,303.5,313.0,1492,46.1,89,0
52441,L,303.4,312.8,1513,35.8,92,0
52442,L,303.4,312.8,1449,43.9,94,0
52443,L,303.5,312.8,1877,22.3,96,0
52444,L,303.4,312.8,1376,53.4,98,0
20125,M,303.5,312.9,1883,23.3,100,0
20126,M,303.4,312.8,1518,38.7,103,0
20127,M,303.5,312.9,1438,42.8,106,0
52448,L,303.4,312.9,1389,54.1,109,0
52449,L,303.5,312.9,1504,44.8,111,0
52450,L,303.5,312.9,1275,64.4,113,0
52451,L,303.6,313.0,1534,39.7,115,0
20132,M,303.6,313.0,1396,38.2,117,0
52453,L,303.6,313.1,1395,44.1,120,0
52454,L,303.6,313.0,1617,30.9,122,0
52455,L,303.7,313.1,1423,41.2,124,0
52456,L,303.5,313.0,1606,34.0,126,0
52457,L,303.5,312.9,1501,44.0,128,0
20138,M,303.5,312.9,1618,30.4,130,0
52459,L,303.6,313.0,1522,35.8,133,0
52460,L,303.6,312.9,1480,41.4,135,0
20141,M,303.7,313.0,1469,39.9,137,0
34696,H,303.8,313.2,1381,52.4,140,0
52463,L,303.8,313.2,1525,41.9,145,0
20144,M,303.8,313.2,1732,29.6,147,0
52465,L,303.8,313.1,1523,39.8,150,0
52466,L,303.8,313.1,1422,42.4,152,0
34701,H,303.8,313.2,1506,46.9,154,0
52468,L,303.8,313.2,1531,39.4,159,0
20149,M,303.9,313.3,1507,34.3,161,0
52470,L,303.9,313.3,1526,40.7,164,0
52471,L,303.8,313.3,1406,52.1,166,0
20152,M,303.9,313.3,1567,35.0,168,0
20153,M,303.9,313.4,1464,49.1,171,0
52474,L,303.9,313.4,1442,48.5,174,0
52475,L,303.8,313.2,1336,47.8,176,0
34710,H,303.8,313.2,1379,50.2,178,0
52477,L,303.7,313.1,1406,48.6,183,0
20158,M,303.7,313.1,2130,18.1,185,0
52479,L,303.7,313.1,1355,49.1,188,0
20160,M,303.8,313.2,1710,26.5,190,0
52481,L,303.8,313.1,1309,55.8,193,0
52482,L,303.9,313.1,1491,37.2,195,0
52483,L,303.9,313.2,1481,44.1,197,0
52484,L,303.9,313.1,1425,49.3,199,0
34719,H,303.9,313.2,1680,29.1,201,0
34720,H,304.0,313.2,1612,31.7,206,0
52487,L,304.0,313.3,1530,34.8,211,0
52488,L,304.0,313.2,1481,42.6,213,0
20169,M,303.9,313.2,1422,48.0,215,1
52490,L,303.8,313.0,1427,43.0,0,0
34725,H,303.7,312.9,1460,49.8,2,0
52492,L,303.6,312.9,1873,23.5,7,0
20173,M,303.7,312.9,1566,32.6,9,0
52494,L,303.6,312.8,1701,30.8,12,0
52495,L,303.6,312.8,1710,27.2,14,0
20176,M,303.6,312.8,1689,33.1,16,0
52497,L,303.6,312.7,1637,32.9,19,0
52498,L,303.5,312.6,1496,39.0,21,0
20179,M,303.5,312.7,1402,47.0,23,0
52500,L,303.4,312.7,1363,45.5,26,0
20181,M,303.4,312.7,1576,49.9,28,0
20182,M,303.4,312.7,1357,55.3,31,0
20183,M,303.4,312.7,1399,48.4,34,0
20184,M,303.4,312.8,1526,30.8,37,0
52505,L,303.5,312.7,1694,27.3,40,0
20186,M,303.5,312.7,1420,49.1,42,0
20187,M,303.5,312.7,2116,16.7,45,0
20188,M,303.7,312.9,1406,41.9,48,0
52509,L,303.7,313.0,1456,45.5,51,0
52510,L,303.6,312.9,1588,31.9,53,0
52511,L,303.7,312.8,1448,44.5,55,0
34746,H,303.6,312.7,1403,46.2,57,0
20193,M,303.5,312.6,1405,51.6,62,0
20194,M,303.4,312.6,2706,9.8,65,1
20195,M,303.3,312.4,1505,38.9,68,0
52516,L,303.2,312.4,1663,33.7,71,0
20197,M,303.3,312.6,1482,44.4,73,0
20198,M,303.3,312.5,1674,32.7,76,0
20199,M,303.4,312.7,1594,32.8,79,0
52520,L,303.5,312.7,1393,49.3,82,0
34755,H,303.5,312.8,1404,55.8,84,0
20202,M,303.5,312.8,1375,45.7,89,0
52523,L,303.5,312.8,1607,38.4,92,0
52524,L,303.4,312.8,1360,50.8,94,0
52525,L,303.5,312.8,1524,39.4,96,0
52526,L,303.4,312.7,1534,35.5,98,0
52527,L,303.3,312.7,1262,63.8,100,0
52528,L,303.3,312.6,1623,34.6,102,0
20209,M,303.3,312.7,1642,33.6,104,0
20210,M,303.4,312.8,1622,35.1,107,0
20211,M,303.5,312.9,1530,34.5,110,0
20212,M,303.4,312.8,1590,36.3,113,0
52533,L,303.4,312.7,1589,34.0,116,0
52534,L,303.4,312.6,1462,37.5,118,0
34769,H,303.3,312.5,1328,49.8,120,0
34770,H,303.3,312.6,1692,29.0,125,0
52537,L,303.3,312.5,1968,20.6,130,0
34772,H,303.3,312.6,1827,24.2,132,0
20219,M,303.3,312.6,1397,47.1,137,0
52540,L,303.3,312.6,1463,44.0,140,0
52541,L,303.3,312.7,1643,30.7,142,0
52542,L,303.2,312.6,1281,57.0,144,0
52543,L,303.2,312.5,1518,39.9,146,0
52544,L,303.2,312.6,1601,35.3,148,0
52545,L,303.1,312.6,1548,36.4,150,0
34780,H,303.1,312.6,1404,40.6,152,0
20227,M,303.1,312.5,1766,26.7,157,0
20228,M,303.1,312.5,1667,30.0,160,0
34783,H,303.0,312.5,1507,37.9,163,0
34784,H,303.0,312.4,1627,37.1,168,0
52551,L,302.9,312.3,1435,47.7,173,0
34786,H,302.9,312.3,1509,46.8,175,0
20233,M,302.9,312.3,1809,25.0,180,0
52554,L,302.9,312.3,1515,40.8,183,0
52555,L,302.9,312.3,1530,34.9,185,0
34790,H,302.8,312.3,1336,57.5,187,0
52557,L,302.9,312.4,2030,19.1,192,0
52558,L,302.9,312.4,1550,36.9,194,0
52559,L,302.9,312.4,1446,41.7,196,0
52560,L,302.8,312.3,1494,37.5,198,0
52561,L,302.8,312.4,1651,27.0,200,0
52562,L,302.9,312.4,1698,33.8,202,0
52563,L,302.8,312.3,1504,40.3,204,0
20244,M,302.9,312.4,1421,46.0,206,0
34799,H,302.9,312.3,1754,26.9,209,0
52566,L,302.9,312.2,1469,42.0,214,0
52567,L,302.8,312.2,1433,50.0,216,0
20248,M,302.8,312.3,1432,49.0,218,0
52569,L,302.8,312.3,1366,49.1,221,0
34804,H,302.8,312.3,1483,47.2,223,0
52571,L,302.7,312.2,1572,34.4,228,0
52572,L,302.8,312.2,1481,40.2,230,0
52573,L,302.8,312.3,1473,42.6,232,0
20254,M,302.8,312.3,1262,70.5,234,1
52575,L,302.8,312.4,1529,36.8,237,0
52576,L,302.8,312.4,1523,39.7,239,0
20257,M,302.8,312.3,1416,42.7,241,0
52578,L,302.9,312.4,1923,23.9,244,0
34813,H,302.8,312.4,1411,53.8,246,1
52580,L,302.7,312.4,1477,46.3,251,1
20261,M,302.6,312.3,1454,54.8,253,1
52582,L,302.7,312.3,1421,48.5,0,0
52583,L,302.7,312.3,1858,25.4,2,0
34818,H,302.8,312.5,1422,46.1,4,0
52585,L,302.7,312.4,1444,48.7,9,0
52586,L,302.7,312.4,1360,47.8,11,0
52587,L,302.7,312.4,1954,24.8,13,0
52588,L,302.6,312.4,1628,33.0,15,0
52589,L,302.7,312.4,1433,44.2,17,0
20270,M,302.7,312.5,1417,51.5,19,0
52591,L,302.8,312.6,1462,39.4,22,0
52592,L,302.9,312.6,1328,59.9,24,0
34827,H,302.7,312.5,1527,36.4,26,0
52594,L,302.6,312.3,1534,34.3,31,0
20275,M,302.6,312.4,1410,50.3,33,0
52596,L,302.6,312.3,1660,30.3,36,0
52597,L,302.6,312.4,1386,45.8,38,0
52598,L,302.6,312.4,1398,41.6,40,0
52599,L,302.6,312.3,1321,53.4,42,0
52600,L,302.6,312.3,1512,34.2,44,0
20281,M,302.6,312.3,1566,36.6,46,0
20282,M,302.7,312.4,1422,44.5,49,0
52603,L,302.6,312.3,1647,31.8,52,0
52604,L,302.6,312.2,1377,45.5,54,0
52605,L,302.5,312.2,1775,27.9,56,0
52606,L,302.6,312.3,1554,42.0,58,0
52607,L,302.7,312.4,1423,51.9,60,0
52608,L,302.7,312.4,1453,47.3,62,0
52609,L,302.8,312.4,1590,34.4,64,0
52610,L,302.8,312.5,1694,28.4,66,0
52611,L,302.8,312.5,1462,43.4,68,0
52612,L,302.8,312.4,1392,46.2,70,0
52613,L,302.9,312.5,1550,45.5,72,0
52614,L,302.9,312.5,1629,30.4,74,0
20295,M,303.0,312.5,1524,42.1,76,0
20296,M,302.9,312.5,1679,30.9,79,0
20297,M,302.9,312.6,1394,46.4,82,0
52618,L,302.9,312.5,1683,32.1,85,0
52619,L,303.0,312.5,1626,30.5,87,0
34854,H,303.0,312.5,1698,30.0,89,0
20301,M,303.0,312.6,1392,42.9,94,0
52622,L,303.1,312.7,1353,51.8,97,0
20303,M,303.0,312.7,1426,46.8,99,0
52624,L,303.0,312.7,2024,19.9,102,0
20305,M,303.0,312.8,1648,32.1,104,0
52626,L,303.1,312.9,1511,40.1,107,0
52627,L,303.1,312.8,1465,44.1,109,0
52628,L,303.0,312.7,1551,41.8,111,0
52629,L,303.1,312.8,2329,15.1,113,0
34864,H,303.1,312.8,1435,41.9,115,0
52631,L,303.0,312.7,1361,48.8,120,0
20312,M,303.0,312.7,1553,35.8,122,0
52633,L,303.0,312.6,1451,42.1,125,0
52634,L,303.0,312.5,1461,40.2,127,0
20315,M,303.1,312.6,1895,23.5,129,0
20316,M,303.1,312.6,1567,32.9,132,0
20317,M,303.0,312.5,1602,33.7,135,0
52638,L,303.1,312.6,1514,42.1,138,0
52639,L,303.1,312.5,1453,49.1,140,0
20320,M,303.0,312.4,1526,36.1,142,0
20321,M,302.9,312.3,1339,52.1,145,0
52642,L,302.9,312.3,1889,22.8,148,0
52643,L,302.9,312.4,1561,34.8,150,0
20324,M,302.9,312.4,1659,33.1,152,0
52645,L,302.9,312.4,1424,49.5,155,0
20326,M,302.9,312.3,1426,44.7,157,0
52647,L,302.9,312.4,1383,51.4,160,0
52648,L,302.8,312.3,1764,29.9,162,0
20329,M,302.7,312.2,1439,42.5,164,0
20330,M,302.7,312.2,1585,35.5,167,0
52652,L,302.8,312.3,1386,57.8,172,0
52653,L,302.7,312.2,1369,51.8,174,0
20334,M,302.7,312.1,1378,46.9,176,0
52655,L,302.7,312.2,1336,46.8,179,0
20336,M,302.6,312.1,1445,42.0,181,0
52657,L,302.7,312.1,1763,26.5,184,0
52658,L,302.7,312.2,1611,34.1,186,0
20339,M,302.7,312.1,1564,32.1,188,0
34894,H,302.7,312.1,1478,36.0,191,0
52661,L,302.6,312.0,1781,28.5,196,0
52662,L,302.6,312.1,1782,26.8,198,0
20343,M,302.6,312.1,2000,21.9,200,0
20344,M,302.5,312.0,1826,25.3,203,0
52665,L,302.6,312.1,1344,51.0,206,0
52666,L,302.6,312.2,1520,43.0,208,0
20347,M,302.6,312.1,1611,39.9,210,0
52668,L,302.7,312.2,1450,52.1,213,1
52670,L,302.6,312.1,1288,68.5,0,1
20351,M,302.7,312.2,1350,58.6,2,0
20352,M,302.9,312.4,1334,50.9,5,0
52673,L,302.8,312.4,1376,57.1,8,0
52674,L,302.8,312.4,1368,49.5,10,0
20356,M,302.9,312.5,1924,24.0,17,0
20357,M,302.9,312.5,1551,40.0,20,0
20358,M,302.9,312.5,1903,21.2,23,0
